user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,price,store_id,email,username,raw_timestamp
1038,2026-05-18,East,Clothing,4286.98,Pune,23,Standard,450.53,19,user219@example.com,user_219,2026-05-18 15:00:00
1130,2026-01-24,South,Electronics,2321.82,Bengaluru,42,Basic,1149.63,18,user220@example.com,user_220,2026-01-24 14:00:00
1078,2026-06-22,West,Groceries,1346.84,Jaipur,29,Standard,192.41,14,user221@example.com,user_221,2026-06-22 11:00:00
1016,2026-06-29,West,Electronics,4932.07,Pune,18,Basic,847.29,5,user222@example.com,user_222,2026-06-29 20:00:00
1107,2026-06-15,North,Groceries,2297.83,Pune,40,Premium,1381.32,18,user223@example.com,user_223,2026-06-15 04:00:00
1089,2026-06-17,West,Furniture,4964.95,Pune,49,Premium,1469.32,8,user224@example.com,user_224,2026-06-17 00:00:00
1076,2026-01-06,South,Groceries,2706.47,Delhi,31,Basic,725.01,9,user225@example.com,user_225,2026-01-06 06:00:00
1008,2026-01-29,South,Electronics,1279.26,Jaipur,22,Standard,115.47,20,user226@example.com,user_226,2026-01-29 21:00:00
1012,2026-06-30,East,Electronics,2071.1,Delhi,50,Premium,1521.05,2,user227@example.com,user_227,2026-06-30 04:00:00
1074,2026-05-09,East,Clothing,2929.63,Hyderabad,36,Premium,638.44,5,user228@example.com,user_228,2026-05-09 21:00:00
1056,2026-05-14,South,Clothing,1448.25,Bengaluru,53,Standard,1827.58,14,user229@example.com,user_229,2026-05-14 17:00:00
1012,2026-05-07,North,Groceries,3950.44,Mumbai,60,Basic,846.11,10,user230@example.com,user_230,2026-05-07 12:00:00
1193,2026-02-17,South,Furniture,4261.77,Mumbai,25,Basic,1833.75,18,user231@example.com,user_231,2026-02-17 13:00:00
1142,2026-04-17,East,Groceries,1290.01,Delhi,37,Standard,204.19,15,user232@example.com,user_232,2026-04-17 11:00:00
1137,2026-01-24,East,Electronics,1415.46,Hyderabad,54,Standard,127.12,3,user233@example.com,user_233,2026-01-24 06:00:00
1185,2026-05-31,East,Groceries,1123.56,Mumbai,35,Premium,463.03,7,user234@example.com,user_234,2026-05-31 23:00:00
1191,2026-01-31,South,Furniture,3508.57,Hyderabad,29,Basic,1834.5,18,user235@example.com,user_235,2026-01-31 10:00:00
1097,2026-03-14,South,Clothing,1611.27,Mumbai,48,Basic,958.71,16,user236@example.com,user_236,2026-03-14 10:00:00
1094,2026-02-22,North,Groceries,324.01,Delhi,25,Premium,558.51,19,user237@example.com,user_237,2026-02-22 18:00:00
1075,2026-04-17,East,Furniture,1716.34,Pune,52,Premium,1023.64,11,user238@example.com,user_238,2026-04-17 08:00:00
1185,2026-05-06,South,Groceries,924.34,Mumbai,26,Premium,1454.61,16,user239@example.com,user_239,2026-05-06 05:00:00
1164,2026-05-19,West,Electronics,4211.44,Jaipur,58,Premium,1540.46,14,user240@example.com,user_240,2026-05-19 04:00:00
1059,2026-06-11,West,Furniture,144.79,Bengaluru,45,Basic,167.88,20,user241@example.com,user_241,2026-06-11 15:00:00
1124,2026-06-18,West,Electronics,2707.84,Pune,16,Premium,1082.36,9,user242@example.com,user_242,2026-06-18 17:00:00
1004,2026-03-15,South,Furniture,624.38,Jaipur,49,Premium,519.89,20,user243@example.com,user_243,2026-03-15 16:00:00
1090,2026-03-06,North,Groceries,487.19,Pune,45,Standard,524.26,8,user244@example.com,user_244,2026-03-06 09:00:00
1020,2026-06-25,West,Electronics,2085.86,Pune,51,Basic,159.42,1,user245@example.com,user_245,2026-06-25 22:00:00
1021,2026-02-13,South,Groceries,3260.05,Mumbai,52,Premium,1794.84,2,user246@example.com,user_246,2026-02-13 07:00:00
1177,2026-02-24,South,Clothing,328.15,Jaipur,59,Basic,1803.66,19,user247@example.com,user_247,2026-02-24 21:00:00
1045,2026-01-09,North,Electronics,4811.2,Bengaluru,25,Standard,1650.76,3,user248@example.com,user_248,2026-01-09 09:00:00
1144,2026-02-11,East,Groceries,3417.47,Bengaluru,37,Basic,1523.44,5,user249@example.com,user_249,2026-02-11 22:00:00
1128,2026-01-21,North,Electronics,578.66,Delhi,20,Basic,1230.08,20,user250@example.com,user_250,2026-01-21 19:00:00
1198,2026-04-12,North,Electronics,3207.2,Pune,47,Premium,743.83,13,user251@example.com,user_251,2026-04-12 13:00:00
1174,2026-02-17,South,Electronics,3883.62,Mumbai,31,Standard,193.34,9,user252@example.com,user_252,2026-02-17 04:00:00
1182,2026-04-08,East,Groceries,1651.72,Jaipur,21,Premium,1888.77,15,user253@example.com,user_253,2026-04-08 11:00:00
1026,2026-03-11,East,Electronics,1018.22,Pune,51,Standard,1049.26,4,user254@example.com,user_254,2026-03-11 00:00:00
1090,2026-01-23,West,Clothing,4332.22,Jaipur,34,Basic,806.21,3,user255@example.com,user_255,2026-01-23 23:00:00
1062,2026-05-24,East,Groceries,930.56,Mumbai,35,Basic,1011.59,3,user256@example.com,user_256,2026-05-24 05:00:00
1070,2026-04-22,South,Clothing,2472.73,Jaipur,39,Basic,1891.23,16,user257@example.com,user_257,2026-04-22 19:00:00
1050,2026-06-07,South,Electronics,763.9,Jaipur,41,Basic,1691.15,13,user258@example.com,user_258,2026-06-07 10:00:00
1085,2026-04-23,South,Furniture,1572.13,Bengaluru,60,Premium,984.07,6,user259@example.com,user_259,2026-04-23 12:00:00
1074,2026-03-23,South,Furniture,1696.84,Mumbai,41,Basic,272.08,19,user260@example.com,user_260,2026-03-23 06:00:00
1139,2026-06-01,East,Electronics,4769.72,Pune,29,Basic,1605.49,3,user261@example.com,user_261,2026-06-01 13:00:00
1127,2026-06-22,East,Clothing,1285.9,Hyderabad,25,Standard,875.1,13,user262@example.com,user_262,2026-06-22 02:00:00
1153,2026-04-25,South,Groceries,2718.4,Hyderabad,42,Standard,121.69,12,user263@example.com,user_263,2026-04-25 22:00:00
1152,2026-05-18,West,Electronics,3867.87,Hyderabad,58,Basic,374.36,20,user264@example.com,user_264,2026-05-18 01:00:00
1165,2026-05-25,South,Clothing,4832.01,Pune,22,Premium,242.28,8,user265@example.com,user_265,2026-05-25 16:00:00
1142,2026-05-13,East,Groceries,1933.19,Pune,59,Standard,1396.35,5,user266@example.com,user_266,2026-05-13 11:00:00
1123,2026-01-07,West,Clothing,2138.28,Jaipur,23,Standard,326.27,10,user267@example.com,user_267,2026-01-07 10:00:00
1200,2026-04-27,East,Groceries,1806.67,Jaipur,44,Standard,1408.69,11,user268@example.com,user_268,2026-04-27 02:00:00
1011,2026-03-18,West,Electronics,4260.98,Hyderabad,22,Standard,1610.1,8,user269@example.com,user_269,2026-03-18 16:00:00
1141,2026-02-14,East,Clothing,2843.26,Pune,30,Basic,1278.03,6,user270@example.com,user_270,2026-02-14 20:00:00
1110,2026-06-18,South,Electronics,3713.2,Delhi,44,Standard,887.63,1,user271@example.com,user_271,2026-06-18 22:00:00
1052,2026-02-24,North,Electronics,2929.0,Bengaluru,27,Basic,,15,user272@example.com,user_272,2026-02-24 03:00:00
1171,2026-03-09,South,Clothing,3025.16,Bengaluru,41,Standard,272.75,12,user273@example.com,user_273,2026-03-09 14:00:00
1044,2026-06-08,North,Electronics,3393.34,Mumbai,23,Premium,645.49,6,user274@example.com,user_274,2026-06-08 11:00:00
1036,2026-06-27,South,Groceries,3022.49,Bengaluru,40,Basic,412.22,18,user275@example.com,user_275,2026-06-27 22:00:00
1044,2026-06-15,East,Groceries,1515.29,Delhi,36,Basic,1257.85,12,user276@example.com,user_276,2026-06-15 00:00:00
1034,2026-05-05,East,Groceries,4822.76,Bengaluru,57,Basic,847.81,16,user277@example.com,user_277,2026-05-05 13:00:00
1125,2026-04-24,East,Electronics,2870.45,Delhi,34,Premium,,18,user278@example.com,user_278,2026-04-24 09:00:00
1199,2026-02-13,South,Groceries,2793.66,Jaipur,52,Premium,572.38,18,user279@example.com,user_279,2026-02-13 11:00:00
1193,2026-05-19,West,Groceries,2777.13,Pune,22,Standard,1668.64,8,user280@example.com,user_280,2026-05-19 09:00:00
1115,2026-01-09,North,Clothing,4324.78,Jaipur,44,Premium,1562.48,8,user281@example.com,user_281,2026-01-09 06:00:00
1176,2026-05-31,North,Groceries,913.31,Delhi,29,Premium,1620.61,19,user282@example.com,user_282,2026-05-31 11:00:00
1071,2026-05-17,East,Clothing,4897.1,Mumbai,34,Standard,571.32,17,user283@example.com,user_283,2026-05-17 21:00:00
1034,2026-01-25,South,Electronics,4963.18,Hyderabad,24,Standard,1738.85,8,user284@example.com,user_284,2026-01-25 04:00:00
1063,2026-03-24,South,Groceries,796.64,Hyderabad,33,Standard,857.74,15,user285@example.com,user_285,2026-03-24 02:00:00
1196,2026-06-12,West,Groceries,2626.51,Mumbai,60,Basic,936.66,16,,user_286,2026-06-12 10:00:00
1000,2026-05-29,West,Groceries,3210.72,Hyderabad,38,Premium,1601.57,13,user287@example.com,user_287,2026-05-29 06:00:00
1054,2026-04-20,South,Clothing,1682.04,Mumbai,37,Standard,1176.97,19,user288@example.com,user_288,2026-04-20 15:00:00
1174,2026-03-29,West,Electronics,587.92,Pune,17,Premium,1862.39,6,user289@example.com,user_289,2026-03-29 14:00:00
1000,2026-04-27,South,Furniture,4978.9,Delhi,57,Basic,360.01,9,user290@example.com,user_290,2026-04-27 02:00:00
1092,2026-06-17,North,Electronics,1922.03,Hyderabad,26,Premium,822.87,10,user291@example.com,user_291,2026-06-17 23:00:00
1193,2026-06-29,East,Groceries,3311.88,Hyderabad,22,Premium,466.17,3,user292@example.com,user_292,2026-06-29 04:00:00
1057,2026-06-01,South,Electronics,139.51,Mumbai,23,Basic,1403.36,16,user293@example.com,user_293,2026-06-01 02:00:00
1098,2026-02-28,West,Electronics,605.69,Mumbai,35,Premium,,5,user294@example.com,user_294,2026-02-28 20:00:00
1036,2026-06-23,West,Electronics,3090.56,Delhi,44,Basic,1458.74,5,user295@example.com,user_295,2026-06-23 13:00:00
1175,2026-06-07,South,Furniture,524.77,Jaipur,24,Premium,1199.67,13,user296@example.com,user_296,2026-06-07 11:00:00
1080,2026-04-20,East,Furniture,1457.14,Jaipur,31,Standard,1221.95,20,user297@example.com,user_297,2026-04-20 09:00:00
1006,2026-06-26,North,Furniture,2636.97,Bengaluru,28,Standard,813.91,2,user298@example.com,user_298,2026-06-26 07:00:00
1098,2026-05-07,West,Furniture,2547.95,Bengaluru,20,Standard,1783.01,1,user299@example.com,user_299,2026-05-07 11:00:00
1033,2026-03-23,South,Groceries,1890.52,Hyderabad,27,Basic,1911.18,3,user300@example.com,user_300,2026-03-23 00:00:00
1017,2026-05-31,West,Clothing,1157.14,Jaipur,41,Standard,608.65,17,user301@example.com,user_301,2026-05-31 13:00:00
1179,2026-04-19,South,Electronics,3238.63,Bengaluru,55,Premium,591.06,10,user302@example.com,user_302,2026-04-19 02:00:00
1052,2026-05-11,East,Clothing,2014.58,Hyderabad,57,Standard,1304.15,10,user303@example.com,user_303,2026-05-11 22:00:00
1186,2026-04-22,East,Electronics,1297.95,Pune,23,Basic,1243.98,2,user304@example.com,user_304,2026-04-22 09:00:00
1189,2026-06-20,East,Electronics,162.06,Delhi,60,Premium,369.47,12,user305@example.com,user_305,2026-06-20 16:00:00
1200,2026-05-13,North,Furniture,1922.16,Hyderabad,33,Standard,1778.51,1,user306@example.com,user_306,2026-05-13 10:00:00
1069,2026-04-20,West,Clothing,3590.38,Bengaluru,56,Premium,1017.49,17,user307@example.com,user_307,2026-04-20 11:00:00
1127,2026-01-15,East,Clothing,870.82,Jaipur,52,Standard,1459.42,8,user308@example.com,user_308,2026-01-15 23:00:00
1000,2026-05-11,West,Electronics,1298.3,Pune,39,Basic,,6,user309@example.com,user_309,2026-05-11 01:00:00
1182,2026-05-22,South,Furniture,1676.83,Pune,36,Basic,1660.69,19,user310@example.com,user_310,2026-05-22 11:00:00
1128,2026-01-31,West,Furniture,1193.61,Bengaluru,18,Basic,184.41,15,user311@example.com,user_311,2026-01-31 09:00:00
1083,2026-03-21,West,Groceries,139.05,Delhi,34,Standard,1579.79,20,user312@example.com,user_312,2026-03-21 07:00:00
1094,2026-04-29,South,Furniture,3689.07,Bengaluru,31,Premium,62.44,14,user313@example.com,user_313,2026-04-29 00:00:00
1138,2026-03-01,North,Electronics,4759.85,Jaipur,58,Basic,1705.56,10,user314@example.com,user_314,2026-03-01 03:00:00
1135,2026-02-22,East,Groceries,2510.94,Jaipur,25,Standard,595.66,2,user315@example.com,user_315,2026-02-22 07:00:00
1105,2026-05-14,North,Groceries,4875.32,Jaipur,53,Premium,1035.58,13,user316@example.com,user_316,2026-05-14 02:00:00
1145,2026-06-01,West,Groceries,3345.98,Delhi,31,Basic,558.93,11,user317@example.com,user_317,2026-06-01 12:00:00
1188,2026-06-29,North,Clothing,2318.51,Delhi,20,Premium,315.42,19,user318@example.com,user_318,2026-06-29 03:00:00
1027,2026-02-09,East,Groceries,2383.67,Pune,23,Standard,748.66,7,user319@example.com,user_319,2026-02-09 14:00:00
1118,2026-03-20,North,Electronics,543.06,Hyderabad,35,Standard,1408.91,2,user320@example.com,user_320,2026-03-20 06:00:00
1037,2026-03-25,West,Furniture,4845.16,Pune,48,Premium,1370.51,9,user321@example.com,user_321,2026-03-25 05:00:00
1103,2026-01-08,South,Furniture,564.15,Jaipur,24,Premium,73.32,8,user322@example.com,user_322,2026-01-08 04:00:00
1102,2026-02-20,North,Electronics,2953.39,Mumbai,20,Premium,1994.46,7,user323@example.com,user_323,2026-02-20 20:00:00
1032,2026-04-24,West,Clothing,700.39,Pune,19,Premium,1852.06,14,user324@example.com,user_324,2026-04-24 23:00:00
1127,2026-04-12,West,Groceries,3447.74,Delhi,38,Premium,1821.19,9,user325@example.com,user_325,2026-04-12 08:00:00
1038,2026-04-25,West,Furniture,3271.66,Pune,42,Standard,984.11,3,user326@example.com,user_326,2026-04-25 08:00:00
1035,2026-04-09,South,Furniture,3249.0,Bengaluru,31,Standard,1988.47,18,user327@example.com,,2026-04-09 00:00:00
1200,2026-04-08,North,Groceries,2768.14,Pune,38,Standard,1029.67,13,,user_328,2026-04-08 08:00:00
1006,2026-02-16,North,Furniture,243.59,Mumbai,19,Basic,1082.39,19,user329@example.com,user_329,2026-02-16 07:00:00
1025,2026-02-10,East,Furniture,1405.98,Hyderabad,19,Premium,1172.6,13,user330@example.com,user_330,2026-02-10 11:00:00
1045,2026-02-14,East,Clothing,4050.43,Hyderabad,38,Standard,105.0,12,user331@example.com,,2026-02-14 18:00:00
1036,2026-05-25,East,Groceries,2756.41,Delhi,47,Premium,226.0,8,user332@example.com,user_332,2026-05-25 19:00:00
1005,2026-02-26,South,Electronics,1725.5,Bengaluru,28,Premium,714.48,6,user333@example.com,user_333,2026-02-26 10:00:00
1005,2026-01-16,East,Furniture,3894.4,Bengaluru,39,Premium,778.5,13,user334@example.com,user_334,2026-01-16 18:00:00
1086,2026-01-26,North,Clothing,768.61,Delhi,43,Standard,1923.29,11,user335@example.com,user_335,2026-01-26 05:00:00
1177,2026-05-24,North,Furniture,3361.11,Delhi,40,Basic,1481.29,10,user336@example.com,user_336,2026-05-24 04:00:00
1186,2026-02-15,West,Groceries,4268.71,Bengaluru,18,Premium,1224.66,20,user337@example.com,user_337,2026-02-15 07:00:00
1144,2026-06-13,West,Groceries,789.15,Hyderabad,20,Premium,726.28,11,user338@example.com,user_338,2026-06-13 05:00:00
1022,2026-06-12,North,Groceries,155.84,Delhi,31,Standard,182.2,9,user339@example.com,user_339,2026-06-12 03:00:00
1012,2026-01-01,South,Groceries,3689.66,Delhi,42,Basic,1769.45,12,user340@example.com,user_340,2026-01-01 17:00:00
1025,2026-04-07,South,Furniture,897.02,Jaipur,18,Basic,89.15,9,user341@example.com,user_341,2026-04-07 03:00:00
1087,2026-01-19,East,Groceries,888.43,Jaipur,51,Premium,709.0,20,user342@example.com,,2026-01-19 15:00:00
1007,2026-06-30,South,Furniture,3075.86,Pune,26,Premium,,7,user343@example.com,user_343,2026-06-30 06:00:00
1178,2026-04-15,North,Clothing,1557.26,Jaipur,19,Basic,1164.95,16,user344@example.com,user_344,2026-04-15 04:00:00
1092,2026-01-14,West,Groceries,529.38,Hyderabad,56,Standard,986.64,4,user345@example.com,user_345,2026-01-14 00:00:00
1043,2026-02-22,North,Electronics,2420.5,Jaipur,35,Basic,968.34,9,user346@example.com,user_346,2026-02-22 02:00:00
1139,2026-06-14,South,Furniture,1918.0,Pune,39,Premium,919.26,9,user347@example.com,user_347,2026-06-14 14:00:00
1067,2026-04-30,East,Clothing,2864.81,Delhi,60,Standard,238.57,12,user348@example.com,user_348,2026-04-30 17:00:00
1193,2026-04-16,East,Electronics,4219.91,Bengaluru,42,Standard,1389.78,16,user349@example.com,user_349,2026-04-16 18:00:00
1121,2026-03-02,North,Electronics,2034.54,Hyderabad,18,Standard,1163.88,17,user350@example.com,user_350,2026-03-02 18:00:00
1158,2026-06-23,East,Electronics,4751.35,Pune,27,Premium,1945.72,7,user351@example.com,user_351,2026-06-23 04:00:00
1108,2026-01-11,West,Groceries,1089.4,Hyderabad,25,Standard,552.88,3,user352@example.com,user_352,2026-01-11 02:00:00
1142,2026-04-10,South,Clothing,4297.46,Bengaluru,45,Premium,1583.77,20,user353@example.com,user_353,2026-04-10 18:00:00
1200,2026-05-14,South,Electronics,2130.77,Delhi,52,Standard,1186.22,4,user354@example.com,user_354,2026-05-14 03:00:00
1199,2026-05-25,West,Clothing,4350.63,Mumbai,42,Basic,796.93,16,user355@example.com,user_355,2026-05-25 18:00:00
1121,2026-06-05,West,Furniture,1449.53,Delhi,55,Standard,1377.59,13,user356@example.com,user_356,2026-06-05 01:00:00
1084,2026-04-12,East,Electronics,3754.17,Mumbai,39,Premium,,10,user357@example.com,user_357,2026-04-12 09:00:00
1125,2026-03-13,West,Furniture,758.49,Hyderabad,44,Basic,575.37,14,user358@example.com,user_358,2026-03-13 19:00:00
1022,2026-06-15,East,Groceries,1135.81,Pune,47,Standard,1741.02,2,user359@example.com,user_359,2026-06-15 16:00:00
1016,2026-02-10,North,Groceries,764.68,Bengaluru,52,Premium,388.79,7,user360@example.com,user_360,2026-02-10 01:00:00
1008,2026-03-05,South,Electronics,4598.35,Hyderabad,28,Basic,768.29,15,user361@example.com,user_361,2026-03-05 16:00:00
1162,2026-04-12,West,Electronics,1285.5,Pune,54,Basic,396.29,16,user362@example.com,,2026-04-12 18:00:00
1089,2026-05-22,North,Furniture,4204.5,Mumbai,60,Premium,605.89,13,user363@example.com,user_363,2026-05-22 01:00:00
1146,2026-02-11,East,Furniture,3272.16,Hyderabad,29,Basic,1320.6,17,user364@example.com,user_364,2026-02-11 00:00:00
1002,2026-06-24,South,Furniture,3272.12,Bengaluru,16,Premium,542.16,10,user365@example.com,user_365,2026-06-24 22:00:00
1070,2026-06-14,South,Groceries,4272.77,Pune,32,Premium,960.06,17,user366@example.com,user_366,2026-06-14 19:00:00
1149,2026-04-12,West,Electronics,2606.42,Hyderabad,39,Standard,1312.32,20,user367@example.com,user_367,2026-04-12 09:00:00
1175,2026-03-18,West,Groceries,412.8,Mumbai,56,Basic,1729.91,9,user368@example.com,user_368,2026-03-18 20:00:00
1076,2026-06-16,East,Furniture,2634.74,Delhi,19,Standard,837.99,11,user369@example.com,user_369,2026-06-16 21:00:00
1184,2026-02-05,West,Groceries,4987.6,Mumbai,42,Basic,807.14,2,user370@example.com,user_370,2026-02-05 18:00:00
1048,2026-05-27,North,Furniture,3462.96,Hyderabad,46,Standard,749.07,10,user371@example.com,user_371,2026-05-27 05:00:00
1142,2026-06-18,East,Clothing,578.26,Delhi,32,Standard,1626.27,6,user372@example.com,user_372,2026-06-18 21:00:00
1167,2026-03-27,West,Furniture,1840.89,Hyderabad,35,Basic,1586.78,11,user373@example.com,user_373,2026-03-27 11:00:00
1149,2026-03-08,North,Groceries,4270.95,Pune,19,Standard,1187.97,20,user374@example.com,user_374,2026-03-08 02:00:00
1049,2026-05-01,West,Groceries,2696.21,Pune,19,Premium,317.86,7,user375@example.com,user_375,2026-05-01 10:00:00
1145,2026-04-15,South,Furniture,1650.28,Hyderabad,27,Premium,1000.78,6,user376@example.com,user_376,2026-04-15 10:00:00
1014,2026-06-12,West,Groceries,1440.29,Delhi,52,Premium,1004.68,3,user377@example.com,user_377,2026-06-12 04:00:00
1111,2026-06-07,South,Groceries,2202.22,Pune,40,Premium,,7,user378@example.com,user_378,2026-06-07 23:00:00
1003,2026-04-06,North,Furniture,187.79,Jaipur,56,Standard,535.21,12,user379@example.com,user_379,2026-04-06 09:00:00
1026,2026-02-03,South,Clothing,918.4,Jaipur,35,Basic,939.06,17,user380@example.com,user_380,2026-02-03 19:00:00
1086,2026-05-15,South,Furniture,1779.39,Pune,38,Premium,371.52,13,user381@example.com,user_381,2026-05-15 00:00:00
1057,2026-02-28,East,Furniture,3696.98,Bengaluru,48,Premium,290.17,2,user382@example.com,user_382,2026-02-28 12:00:00
1065,2026-06-13,West,Electronics,3343.65,Hyderabad,17,Premium,1395.01,14,user383@example.com,user_383,2026-06-13 14:00:00
1031,2026-04-08,North,Groceries,3539.15,Delhi,60,Standard,1279.11,10,user384@example.com,user_384,2026-04-08 13:00:00
1025,2026-06-19,North,Furniture,2152.25,Jaipur,48,Standard,1254.51,10,user385@example.com,user_385,2026-06-19 03:00:00
1127,2026-01-28,East,Furniture,3912.0,Bengaluru,28,Basic,1421.7,10,user386@example.com,user_386,2026-01-28 05:00:00
1140,2026-01-11,South,Furniture,3472.2,Pune,37,Premium,55.34,3,user387@example.com,user_387,2026-01-11 03:00:00
1171,2026-05-27,South,Furniture,4752.29,Bengaluru,20,Standard,1460.97,9,user388@example.com,user_388,2026-05-27 20:00:00
1116,2026-03-01,North,Clothing,2374.96,Jaipur,27,Premium,1711.88,12,user389@example.com,user_389,2026-03-01 21:00:00
1109,2026-03-22,West,Electronics,4271.1,Jaipur,16,Premium,1343.54,6,user390@example.com,user_390,2026-03-22 10:00:00
1112,2026-04-02,North,Electronics,1925.85,Mumbai,27,Premium,831.52,15,user391@example.com,user_391,2026-04-02 08:00:00
1176,2026-04-09,South,Groceries,3279.35,Delhi,23,Premium,1407.53,2,user392@example.com,user_392,2026-04-09 05:00:00
1106,2026-01-27,South,Groceries,988.18,Pune,38,Standard,106.19,5,user393@example.com,user_393,2026-01-27 15:00:00
1028,2026-05-05,South,Groceries,325.26,Mumbai,57,Basic,74.1,17,user394@example.com,user_394,2026-05-05 23:00:00
1185,2026-05-28,East,Clothing,2643.59,Hyderabad,60,Standard,235.72,8,user395@example.com,,2026-05-28 15:00:00
1169,2026-03-30,South,Furniture,4211.26,Bengaluru,55,Premium,72.71,6,user396@example.com,user_396,2026-03-30 16:00:00
1126,2026-05-01,East,Electronics,3782.01,Mumbai,31,Basic,1941.78,2,user397@example.com,user_397,2026-05-01 16:00:00
1140,2026-02-27,South,Groceries,4103.81,Jaipur,45,Basic,1612.46,15,user398@example.com,user_398,2026-02-27 02:00:00
1114,2026-05-08,North,Electronics,4905.29,Hyderabad,57,Premium,250.15,14,user399@example.com,user_399,2026-05-08 01:00:00
1140,2026-05-23,West,Electronics,3979.74,Bengaluru,56,Basic,1785.72,18,,user_400,2026-05-23 06:00:00
1171,2026-06-17,South,Clothing,1880.38,Jaipur,30,Basic,697.35,20,user401@example.com,user_401,2026-06-17 19:00:00
1183,2026-05-02,North,Groceries,658.71,Hyderabad,30,Premium,715.65,10,user402@example.com,user_402,2026-05-02 17:00:00
1095,2026-05-14,West,Electronics,4494.7,Pune,24,Standard,1497.9,14,user403@example.com,user_403,2026-05-14 03:00:00
1156,2026-03-07,East,Furniture,691.65,Pune,29,Basic,1657.88,7,user404@example.com,user_404,2026-03-07 22:00:00
1027,2026-03-28,South,Electronics,4640.47,Hyderabad,53,Premium,1555.68,15,user405@example.com,user_405,2026-03-28 14:00:00
1150,2026-06-18,East,Groceries,121.25,Hyderabad,19,Standard,1873.85,19,user406@example.com,user_406,2026-06-18 15:00:00
1199,2026-05-11,East,Furniture,3679.42,Delhi,22,Basic,1332.17,20,user407@example.com,user_407,2026-05-11 10:00:00
1098,2026-05-10,South,Furniture,1440.62,Mumbai,34,Basic,1619.35,5,user408@example.com,user_408,2026-05-10 13:00:00
1179,2026-06-04,North,Clothing,3588.18,Bengaluru,56,Premium,441.73,20,user409@example.com,user_409,2026-06-04 22:00:00
1175,2026-03-16,North,Furniture,4908.54,Hyderabad,27,Standard,1107.86,11,user410@example.com,user_410,2026-03-16 22:00:00
1194,2026-01-30,North,Groceries,2955.75,Hyderabad,42,Standard,1508.34,18,user411@example.com,user_411,2026-01-30 09:00:00
1003,2026-04-19,West,Electronics,1966.26,Jaipur,58,Premium,439.81,6,user412@example.com,user_412,2026-04-19 09:00:00
1064,2026-06-24,East,Electronics,3483.91,Mumbai,29,Standard,113.0,15,user413@example.com,user_413,2026-06-24 03:00:00
1172,2026-06-07,East,Groceries,1264.22,Hyderabad,34,Standard,1345.76,13,user414@example.com,user_414,2026-06-07 12:00:00
1175,2026-04-17,North,Electronics,163.53,Mumbai,28,Standard,1744.26,15,user415@example.com,user_415,2026-04-17 07:00:00
1180,2026-06-12,North,Furniture,3903.12,Delhi,34,Basic,395.98,3,user416@example.com,user_416,2026-06-12 05:00:00
1188,2026-02-14,West,Groceries,299.11,Mumbai,51,Basic,303.63,19,user417@example.com,user_417,2026-02-14 08:00:00
1084,2026-01-02,South,Furniture,295.71,Mumbai,54,Premium,1558.64,20,user418@example.com,user_418,2026-01-02 21:00:00
1125,2026-03-19,North,Electronics,3941.75,Mumbai,49,Premium,1916.13,17,user419@example.com,user_419,2026-03-19 02:00:00
1040,2026-05-10,South,Groceries,550.53,Delhi,29,Standard,697.17,12,user420@example.com,user_420,2026-05-10 09:00:00
1192,2026-02-25,South,Electronics,662.14,Mumbai,44,Premium,1813.77,20,user421@example.com,user_421,2026-02-25 19:00:00
1010,2026-03-04,North,Groceries,4588.07,Jaipur,40,Basic,1103.46,10,user422@example.com,user_422,2026-03-04 00:00:00
1197,2026-05-13,North,Groceries,2485.34,Mumbai,57,Premium,674.61,3,user423@example.com,user_423,2026-05-13 03:00:00
1197,2026-02-12,West,Electronics,1132.83,Hyderabad,29,Standard,877.21,4,user424@example.com,,2026-02-12 06:00:00
1179,2026-05-18,South,Electronics,3759.77,Delhi,17,Basic,1447.89,2,user425@example.com,user_425,2026-05-18 02:00:00
1013,2026-01-19,East,Clothing,2834.61,Bengaluru,30,Basic,844.88,15,user426@example.com,user_426,2026-01-19 20:00:00
1110,2026-04-14,North,Electronics,2008.56,Jaipur,50,Premium,1300.77,20,user427@example.com,user_427,2026-04-14 02:00:00
1011,2026-05-30,West,Clothing,4647.43,Jaipur,34,Standard,637.63,3,user428@example.com,user_428,2026-05-30 09:00:00
1097,2026-04-23,South,Electronics,2422.54,Bengaluru,30,Premium,1506.17,18,user429@example.com,user_429,2026-04-23 09:00:00
1036,2026-06-12,North,Clothing,4791.22,Jaipur,51,Standard,325.68,2,user430@example.com,user_430,2026-06-12 00:00:00
1152,2026-05-27,South,Electronics,1592.99,Hyderabad,38,Premium,854.68,17,user431@example.com,user_431,2026-05-27 04:00:00
1047,2026-02-11,East,Clothing,1052.2,Delhi,58,Standard,1711.89,18,user432@example.com,user_432,2026-02-11 14:00:00
1140,2026-06-15,West,Clothing,3391.26,Mumbai,22,Premium,1464.9,16,user433@example.com,user_433,2026-06-15 10:00:00
1032,2026-04-02,East,Electronics,1497.17,Jaipur,28,Basic,997.43,11,user434@example.com,user_434,2026-04-02 19:00:00
1078,2026-06-18,East,Clothing,4057.73,Pune,26,Premium,660.77,8,user435@example.com,,2026-06-18 22:00:00
1111,2026-06-14,North,Clothing,758.1,Hyderabad,37,Basic,,12,user436@example.com,user_436,2026-06-14 09:00:00
